exporter,importer,trade_weight
SLV,SYC,2.170423832489775e-08
SLV,SYR,2.615791748210424e-07
SLV,TCA,5.80378899244826e-08
SLV,TCD,1.8844235195706386e-09
SLV,TGO,4.57504353103309e-07
SLV,THA,1.763858168148215e-05
SLV,TJK,2.5348901922899014e-08
SLV,TKM,3.405206275625739e-08
SLV,TTO,1.0952608573522955e-05
SLV,TUN,2.9416963211048604e-06
SLV,TUR,4.282798352777583e-06
SLV,TWN,7.311636040023922e-05
SLV,TZA,1.2960776220598603e-06
SLV,UGA,1.4473545665023526e-06
SLV,UKR,4.052511881046872e-06
SLV,URY,7.667423204465445e-07
SLV,USA,0.006826153237931775
SLV,UZB,9.868375322902786e-08
SLV,VCT,1.3084865044906895e-07
SLV,VEN,3.244461695181008e-05
SLV,VGB,1.89030997807994e-07
SLV,VNM,1.983426704028804e-05
SLV,VUT,8.241514910893275e-09
SLV,WLF,1.4704557825404624e-08
SLV,WSM,6.638052126921272e-08
SLV,YEM,6.456893942183431e-08
SLV,ZAF,8.493071103153857e-06
SLV,ZMB,1.7902591033366724e-07
SLV,ZWE,2.673924538025291e-07
SMR,AGO,1.7940241663928425e-07
SMR,ALB,9.21359102858838e-07
SMR,AND,9.34009249006589e-08
SMR,ANT,1.6208060392558708e-08
SMR,ARE,1.0025746473355556e-05
SMR,ARG,1.2992593113721436e-06
SMR,ARM,1.4055577717423978e-07
SMR,ATG,1.2974016279989016e-08
SMR,AUT,4.675840490359946e-05
SMR,AZE,1.060397170203853e-06
SMR,BDI,2.37217892453581e-08
SMR,BEL,8.41145376631169e-06
SMR,BEN,3.7124656928729996e-08
SMR,BFA,2.0052638805554427e-05
SMR,BGD,2.4996877987104527e-06
SMR,BGR,2.0408509160038973e-06
SMR,BHR,2.0063245309822215e-07
SMR,BIH,2.0650617850482602e-06
SMR,BLR,4.620511059559438e-06
SMR,BOL,8.28474691633724e-08
SMR,BRA,2.3949174367966643e-05
SMR,BRB,1.3081229130834736e-08
SMR,BWA,1.3240156415617802e-08
SMR,CHE,5.632656320434097e-06
SMR,CHL,5.0259438428088e-07
SMR,CHN,6.98159459876706e-06
SMR,CIV,6.084644617408809e-08
SMR,CMR,2.955517739349082e-07
SMR,COD,1.120058959423512e-09
SMR,COG,3.194816822436727e-08
SMR,COL,8.0917959486702e-07
SMR,CRI,1.3724127837611948e-07
SMR,CUB,1.6611559110035715e-07
SMR,CYP,3.159179669129607e-07
SMR,CZE,2.7806911539067605e-06
SMR,DEU,3.9514233525828586e-05
SMR,DMA,2.4896085294032976e-08
SMR,DNK,3.4372439350473704e-06
SMR,DOM,2.1530863105134405e-09
SMR,DZA,8.836222229545123e-07
SMR,ECU,6.548193883308332e-07
SMR,EGY,1.4425542687716926e-06
SMR,ESP,3.402447986286426e-05
SMR,EST,4.429375502770162e-07
SMR,ETH,5.400772943021334e-07
SMR,FIN,3.588734179699184e-06
SMR,FJI,1.640671949853754e-08
SMR,FRA,5.525914287164806e-05
SMR,GBR,2.8239251727331432e-05
SMR,GEO,2.966120099254565e-07
SMR,GHA,1.2268303455892782e-07
SMR,GMB,6.720353756541074e-09
SMR,GRC,1.9226284090380223e-05
SMR,GRD,2.372557322832913e-09
SMR,GTM,2.5091922179379254e-07
SMR,GUY,1.1306541117423833e-08
SMR,HKG,9.461662922745388e-07
SMR,HND,1.1232526410510578e-07
SMR,HRV,2.9528308411551573e-06
SMR,HUN,2.8784610705064525e-06
SMR,IDN,2.210115385631465e-07
SMR,IND,1.2451590581525988e-06
SMR,IRL,6.081981414155867e-07
SMR,IRN,8.977620686212785e-07
SMR,ISL,9.134558541948834e-08
SMR,ISR,4.824124210100835e-07
SMR,KAZ,3.3356381691459897e-06
SMR,KEN,5.5548870014652565e-09
SMR,KGZ,2.2592743326378405e-07
SMR,KHM,2.0211955840583513e-07
SMR,KNA,3.3072011166761814e-09
SMR,KOR,2.4096095435161973e-06
SMR,KWT,1.4479891113390319e-06
SMR,LBN,9.231036728627333e-06
SMR,LCA,5.846253690234211e-09
SMR,LKA,6.759789165737442e-07
SMR,LTU,9.491275292338641e-07
SMR,LUX,4.74909977720531e-07
SMR,LVA,6.36021107506097e-07
SMR,MAC,6.150864319401754e-09
SMR,MAR,7.342316717534957e-07
SMR,MDA,1.764643052216019e-06
SMR,MDG,5.131506606794655e-08
SMR,MDV,1.4954300701492298e-08
SMR,MEX,1.7599052532707638e-06
SMR,MKD,6.367189895876561e-08
SMR,MLI,1.7633360644978267e-09
SMR,MLT,2.431338112618818e-06
SMR,MMR,6.318267726039915e-08
SMR,MNE,4.7604624805963035e-07
SMR,MNG,7.962067768483051e-08
SMR,MOZ,5.7429509551252176e-08
SMR,MUS,1.5090599768108633e-07
SMR,MYS,6.238220269132853e-08
SMR,MYT,1.684250820403396e-08
SMR,NAM,1.4776453501854102e-08
SMR,NCL,4.729865194292593e-08
SMR,NGA,5.573205683470543e-07
SMR,NIC,3.606514169684289e-08
SMR,NLD,8.680426843858116e-06
SMR,NOR,5.09923238537095e-07
SMR,NPL,4.532908880650722e-08
SMR,NZL,5.590813554785786e-07
SMR,OMN,7.687413671169459e-08
SMR,PAK,9.025590582334924e-07
SMR,PAN,1.229472827030711e-07
SMR,PER,4.2990776529562086e-07
SMR,PHL,1.3307322113353502e-06
SMR,PNG,6.107348515234962e-09
SMR,POL,2.182170868539135e-05
SMR,PRT,4.203840387455124e-06
SMR,PRY,2.563452383752105e-07
SMR,PSE,1.0424116288580716e-07
SMR,PYF,3.902345958359053e-08
SMR,QAT,1.6369869811038037e-06
SMR,ROU,7.998150493087434e-05
SMR,RUS,2.0719203298629026e-05
SMR,RWA,6.437122631159823e-07
SMR,SAU,2.3255446954851497e-05
SMR,SCG,6.322884185264568e-07
SMR,SDN,4.140585526214811e-07
SMR,SGP,4.0114928449455185e-07
SMR,SLB,1.0960937339403514e-08
SMR,SLV,9.640999990599394e-08
SMR,SRB,8.988251516085382e-07
SMR,SVK,1.4336679000961536e-06
SMR,SVN,1.6673523452893238e-05
SMR,SWE,3.4560761394031015e-06
SMR,SWZ,1.559890220060647e-07
SMR,SYC,1.0676335953522153e-08
SMR,SYR,4.170176273048229e-07
SMR,TGO,7.190702839839528e-08
SMR,THA,3.290875933001186e-07
SMR,TTO,2.9494255267657314e-08
SMR,TUR,5.578179687041699e-06
SMR,TWN,1.680682747048953e-07
SMR,TZA,2.515781078286223e-08
SMR,UGA,4.0639977108812575e-09
SMR,UKR,2.676424635845585e-06
SMR,URY,9.328224367065485e-08
SMR,USA,1.9844107468193858e-05
SMR,UZB,9.482566725815324e-08
SMR,VCT,2.758933517366029e-08
SMR,VEN,1.2906522637062496e-06
SMR,VNM,1.287424526231965e-07
SMR,VUT,1.2699046850761174e-08
SMR,WSM,1.9298313152229432e-10
SMR,YEM,1.2357227055711882e-08
SMR,ZAF,2.0168467064866515e-06
SMR,ZMB,4.359148382621237e-09
SMR,ZWE,1.147738794856563e-07
SOM,AGO,4.5427796705151395e-07
SOM,ALB,1.1614305065733898e-08
SOM,AND,3.198726938173454e-09
SOM,ARE,0.00038030626677147764
SOM,ARG,2.50879512496305e-07
SOM,ARM,1.3732830998445306e-08
SOM,ATG,2.1256524339735065e-08
SOM,AUS,2.6827879893174217e-07
SOM,AUT,4.441212378110458e-07
SOM,AZE,9.406981665969093e-09
SOM,BDI,3.4528844610606584e-08
SOM,BEL,2.3320657942868095e-07
SOM,BEN,2.496780078081717e-08
SOM,BFA,6.4346630422286575e-09
SOM,BGD,1.3977724069691783e-06
SOM,BGR,1.3235742273349334e-05
SOM,BHR,2.010819944796055e-05
SOM,BHS,2.933532798287425e-08
SOM,BIH,2.8496545090963627e-09
SOM,BLR,5.072378467287709e-06
SOM,BLZ,5.2256804829860486e-09
SOM,BMU,2.0433508043537048e-10
SOM,BOL,1.0708671808001824e-09
SOM,BRA,1.183378537204663e-06
SOM,BRB,1.1474549961337359e-08
SOM,BRN,3.594924861839394e-07
SOM,BWA,8.34368245111096e-08
SOM,CAN,5.17259422908894e-07
SOM,CHE,2.509628321975336e-07
SOM,CHL,3.1539498063496536e-09
SOM,CHN,2.5297052425996157e-05
SOM,CIV,5.749727059564199e-06
SOM,CMR,1.339340772594433e-08
SOM,COD,6.879848638769793e-08
SOM,COL,5.555781397440226e-08
SOM,COM,6.496909562102025e-08
SOM,CRI,1.3951201215718662e-08
SOM,CYP,3.3099760375216e-08
SOM,CZE,5.005647549195379e-07
SOM,DEU,3.3140345358438968e-06
SOM,DJI,1.3355469512676828e-05
SOM,DMA,7.689936326483476e-08
SOM,DNK,1.693639828150253e-08
SOM,DOM,2.014092207136632e-07
SOM,DZA,4.0081650421437784e-08
SOM,ECU,3.3627310667759785e-07
SOM,EGY,4.001735181849166e-06
SOM,ESP,1.5257184888429312e-06
SOM,EST,9.108993007000843e-08
SOM,ETH,3.3178200540308705e-06
SOM,FIN,4.103966031012713e-09
SOM,FJI,2.997198311774927e-08
SOM,FRA,1.1381826183100122e-05
SOM,FSM,2.533376599101491e-07
SOM,GBR,1.025654487309864e-06
SOM,GEO,1.2513631685180929e-08
SOM,GHA,3.3419466416116666e-05
SOM,GIN,1.2494238772454424e-07
SOM,GMB,2.3551510011661957e-08
SOM,GRC,7.530154492212787e-07
SOM,GRD,8.743064653780094e-09
SOM,GTM,8.055153749570275e-08
SOM,GUY,1.649627376218514e-08
SOM,HKG,3.506599250981355e-06
SOM,HND,4.715221180194725e-08
SOM,HRV,8.370590774460475e-08
SOM,HUN,3.316120505107884e-08
SOM,IDN,9.631811744171278e-07
SOM,IND,4.399416439611793e-05
SOM,IRL,8.302815435023887e-08
SOM,IRN,1.0170021832076359e-06
SOM,IRQ,5.451326955514234e-06
SOM,ISR,3.428545882591023e-07
SOM,ITA,1.009619677838961e-05
SOM,JAM,9.385539095799948e-09
SOM,JOR,3.2087626094159426e-06
SOM,JPN,1.2199655040076101e-05
SOM,KAZ,7.753759505928105e-08
SOM,KEN,3.1647701056553007e-06
SOM,KGZ,2.10300529589192e-07
SOM,KHM,2.5068887183043136e-09
SOM,KNA,2.3260143322893006e-08
SOM,KOR,6.599393443296088e-06
SOM,KWT,1.8328480936436144e-05
SOM,LAO,4.162002869830815e-08
SOM,LBN,3.942987196795523e-06
SOM,LBY,2.2683842716405843e-06
SOM,LKA,9.500193779822017e-08
SOM,LSO,1.437913528989644e-10
SOM,LTU,1.1655802745649474e-07
SOM,LUX,7.565928412758669e-09
SOM,LVA,2.1684492813758038e-08
SOM,MAC,6.947140469271193e-08
SOM,MAR,6.870111189257688e-07
SOM,MDA,5.7270582266469104e-08
SOM,MDG,2.451320928374806e-07
SOM,MEX,2.443480515658841e-07
SOM,MKD,2.913351555775289e-08
SOM,MLI,7.19700947812457e-08
SOM,MLT,4.0123669832338754e-07
SOM,MMR,6.642592906486502e-07
SOM,MNE,1.2097393558368138e-08
SOM,MNG,1.219766910710031e-08
SOM,MOZ,9.314652481476073e-08
SOM,MRT,1.8673577563713145e-07
SOM,MSR,4.287252706171754e-09
SOM,MUS,7.586453401709196e-08
SOM,MWI,2.5750004117827705e-09
SOM,MYS,8.092441748430587e-07
SOM,MYT,1.1673587465613293e-09
SOM,NAM,3.268415291223171e-09
SOM,NCL,2.5814331828335138e-09
SOM,NER,2.2588107947238898e-07
SOM,NGA,1.9740240266434644e-05
SOM,NIC,1.9097762054765088e-08
SOM,NLD,2.8992817776896913e-07
SOM,NOR,1.531579720799092e-08
SOM,NPL,2.0592561461085816e-07
SOM,NZL,5.435910610576279e-08
SOM,OMN,0.00023937330232879568
SOM,PAK,2.0500769391953404e-05
SOM,PAN,4.4878038036361e-09
SOM,PER,7.89464980521595e-09
SOM,PHL,2.937763979245935e-07
SOM,PLW,1.067083197829157e-09
SOM,PNG,5.031436023806746e-09
SOM,POL,1.7577337781307244e-07
SOM,PRT,4.5197027800818434e-07
SOM,PRY,2.22460358866582e-08
SOM,PSE,4.2485274244462797e-07
SOM,PYF,6.349286926444897e-09
SOM,QAT,5.6044617589966535e-06
SOM,ROU,1.078573892784504e-07
SOM,RUS,1.5598359829713958e-07
SOM,RWA,3.019467051559411e-08
SOM,SAU,0.00038380548028471134
SOM,SCG,1.193543908720825e-07
SOM,SDN,2.520938201901264e-06
SOM,SEN,3.337202047263659e-06
SOM,SGP,8.453556703312968e-07
SOM,SLB,5.255952346754251e-09
SOM,SLE,9.153946724696625e-07
SOM,SLV,8.32031635626488e-08
SOM,SRB,1.1657978535857815e-08
SOM,STP,1.9638871619621717e-08
SOM,SUR,1.0123289642384197e-07
SOM,SVK,1.2548107974472493e-07
SOM,SVN,3.024375192804746e-07
SOM,SWE,1.5782482957050762e-07
SOM,SWZ,7.41320103853582e-08
SOM,SYC,1.5635417636276864e-08
SOM,SYR,1.3769535633264252e-06
SOM,TGO,1.2422153896856391e-07
SOM,THA,4.891674154107321e-06
SOM,TON,1.0707410480344817e-08
SOM,TTO,1.558546906105933e-08
SOM,TUN,5.802529767004011e-07
SOM,TUR,6.65192950606921e-06
SOM,TWN,6.180883917638555e-07
SOM,TZA,4.516996236472568e-07
SOM,UGA,6.33201829971407e-07
SOM,UKR,8.513525265437779e-07
SOM,URY,3.1855730926075083e-09
SOM,USA,1.6384563016914527e-06
SOM,UZB,1.456833443844771e-10
SOM,VCT,5.779403324412763e-09
SOM,VEN,2.617469313994245e-07
SOM,VNM,1.2752955994821715e-06
SOM,VUT,3.864960206605322e-08
SOM,WSM,4.957017692043247e-09
SOM,YEM,0.00015078077027835872
SOM,ZAF,4.34022846776611e-07
SOM,ZMB,6.448663779221452e-09
SOM,ZWE,8.276832085289514e-09
SPM,AGO,1.857935638773461e-09
SPM,AND,8.097723557994311e-10
SPM,ARE,2.290747610999344e-08
SPM,ATG,2.4020723900069106e-08
SPM,AUS,1.0092423152720548e-07
SPM,AUT,2.984511457758184e-08
SPM,AZE,1.2019821907462118e-08
SPM,BEL,4.794362343148616e-06
SPM,BEN,6.754788001577404e-08
SPM,BFA,1.8427997068893596e-09
SPM,BGR,5.846178010574791e-08
SPM,BHR,1.1928779277179246e-07
SPM,BOL,7.062804215418871e-09
SPM,BRA,2.5219489705289944e-07
SPM,BRB,1.7027923369614206e-09
SPM,BRN,1.4416975119606695e-09
SPM,CAF,3.0498902746464558e-09
SPM,CAN,5.540799535582766e-06
SPM,CHE,8.9731239384494e-07
SPM,CHN,4.6177625965632047e-08
SPM,CIV,1.5949488222871973e-09
SPM,CMR,2.3218519510211725e-08
SPM,COL,1.5578128134095543e-06
SPM,COM,7.013990835092641e-08
SPM,CRI,8.411794144589419e-09
SPM,CYP,1.9424211671365405e-07
SPM,CZE,5.359801657181282e-08
SPM,DEU,7.534574995176438e-07
SPM,DNK,5.450659893373341e-07
SPM,DOM,5.8657412025349915e-08
SPM,DZA,4.035617838598567e-08
SPM,ECU,7.156888222014702e-07
SPM,EGY,1.3986263257929732e-07
SPM,ESP,1.9442071206078253e-06
SPM,ETH,1.2369840332281965e-08
SPM,FIN,7.063434879247373e-10
SPM,FRA,4.940862052428114e-06
SPM,GBR,2.264187834525717e-07
SPM,GHA,7.114833981270468e-08
SPM,GRC,1.1607421820519936e-07
SPM,GRD,1.3505035223589579e-08
SPM,GRL,6.487638803823013e-09
SPM,GTM,2.5208624268473143e-07
SPM,GUY,5.339847033204856e-06
SPM,HND,2.4407825358005003e-07
SPM,HRV,3.702475977829492e-08
SPM,IND,1.7373459494605648e-06
SPM,IRL,3.260713890092142e-07
SPM,ISL,7.247897742446576e-07
SPM,ISR,3.780198988054353e-09
SPM,ITA,2.010900163022185e-06
SPM,JPN,9.167548688099396e-07
SPM,KAZ,6.849009177555936e-10
SPM,KHM,1.6324102537003487e-08
SPM,KOR,1.905884108706311e-08
SPM,KWT,4.181301182983045e-09
SPM,LBN,5.754176771272593e-09
SPM,LCA,8.788300450206444e-08
SPM,LKA,9.668076490969845e-10
SPM,LUX,4.587233632174248e-06
SPM,MAC,1.0370635995923557e-08
SPM,MEX,2.4730289506826743e-07
SPM,MKD,1.1427628572496644e-09
SPM,MLI,5.830739360053007e-08
SPM,MLT,8.355034400024038e-09
SPM,MMR,2.919468994911781e-08
SPM,MNE,1.0107964511351544e-08
SPM,MOZ,4.6639482109373314e-08
SPM,MRT,2.4276142750613318e-08
SPM,MYS,1.5591901832110076e-07
SPM,MYT,1.6271126775409128e-10
SPM,NAM,7.567965942050759e-12
SPM,NCL,1.188170652901969e-09
SPM,NER,9.159925417790845e-07
SPM,NGA,1.7015619118320093e-06
SPM,NIC,3.913584387782999e-09
SPM,NLD,2.7153029323824496e-07
SPM,NOR,1.865503604715512e-09
SPM,NZL,6.753869034284441e-09
SPM,PAK,6.715245379530189e-07
SPM,PER,5.196669946874854e-10
SPM,PHL,4.38942024638944e-10
SPM,PLW,6.33817147646751e-09
SPM,POL,1.2864785304892084e-08
SPM,PRT,1.4736963134809824e-06
SPM,PRY,3.3686367830557577e-08
SPM,PYF,3.850202673018324e-09
SPM,ROU,2.8871790068923642e-09
SPM,RUS,3.4229909955895576e-09
SPM,SAU,1.4855160347651435e-07
SPM,SDN,4.051695982242454e-06
SPM,SEN,1.2332883431931619e-07
SPM,SGP,4.9886139498513084e-08
SPM,SLB,6.535695387555035e-08
SPM,SLV,5.74156349470251e-09
SPM,SRB,5.221896500015024e-10
SPM,SVK,8.09371476191736e-07
SPM,SVN,2.942425158269335e-07
SPM,SWE,7.813924835167407e-08
SPM,SYC,5.528399120668079e-09
SPM,TGO,2.785011466674679e-09
SPM,THA,1.4395860494628373e-07
SPM,TON,1.3925057333373396e-09
SPM,TUN,1.2050850567824524e-07
SPM,TUR,4.8028203859739626e-08
SPM,TWN,7.088346100473292e-09
SPM,TZA,1.4976058603575693e-08
SPM,UGA,3.2390894231977245e-09
SPM,UKR,8.362602365966087e-10
SPM,USA,5.682155517041579e-06
SPM,VCT,5.003560682586859e-08
SPM,VEN,5.2975761594355303e-11
SPM,ZAF,2.543377125524915e-08
SRB,ABW,8.377738297850189e-09
SRB,AFG,1.97170840249775e-06
SRB,AGO,1.3904353901211258e-05
SRB,ALB,0.0004928663061449628
SRB,AND,1.0099504606566322e-07
SRB,ANT,1.8519425665439515e-06
SRB,ARE,0.00012402097525782298
SRB,ARG,1.3711094034401015e-05
SRB,ARM,7.053354853143625e-06
SRB,ASM,3.5796478905900085e-09
SRB,ATG,1.097960498872724e-07
SRB,AUS,5.030334077512477e-05
SRB,AUT,0.0015544637808656643
SRB,AZE,4.066753938850799e-05
SRB,BDI,2.108624510603892e-09
SRB,BEL,0.0006388939977728484
SRB,BEN,5.17815365686997e-07
SRB,BFA,2.6135827753821852e-06
SRB,BGD,3.314380467567108e-05
SRB,BGR,0.0015036330883309692
SRB,BHR,9.603027805573666e-06
SRB,BHS,1.7495718264407217e-07
SRB,BIH,0.004580124185071135
SRB,BLR,0.00019959882762555728
SRB,BLZ,2.597141036715236e-06
SRB,BMU,2.1247064382307502e-08
SRB,BOL,1.225868457118044e-06
SRB,BRA,7.209665311889802e-05
SRB,BRB,6.199761788238449e-08
SRB,BRN,5.518167812865653e-07
SRB,BWA,6.507788242859224e-06
SRB,CAF,5.343111664513109e-07
SRB,CAN,0.00010414505148420182
SRB,CHE,0.00042760322405762996
SRB,CHL,1.8112899761585684e-05
SRB,CHN,0.0004976531149853933
SRB,CIV,3.2022609260028597e-06
SRB,CMR,3.661768141292733e-06
SRB,COD,1.2066228092467545e-06
SRB,COG,1.8774123036563917e-06
SRB,COK,7.2072262321463386e-09
SRB,COL,6.0334309305512955e-06
SRB,COM,1.1181885906978339e-07
SRB,CPV,7.361563860917465e-07
SRB,CRI,3.247022669629245e-06
SRB,CUB,4.830213269365043e-07
SRB,CUW,2.540916185171259e-07
SRB,CYM,2.932057044928725e-08
SRB,CYP,0.0001272344952990234
SRB,CZE,0.001280240922144179
SRB,DEU,0.006177166019155198
SRB,DJI,1.3897797520050126e-06
SRB,DMA,2.826635279355958e-08
SRB,DNK,0.00015186640459685506
SRB,DOM,1.369801583245656e-06
SRB,DZA,0.00020669505954654216
SRB,ECU,2.7235901073545263e-06
SRB,EGY,0.00022003375693309827
SRB,ERI,2.8685996505046294e-07
SRB,ESP,0.000649310702247851
SRB,EST,2.145301875518894e-05
SRB,ETH,2.476867480341558e-05
SRB,FIN,7.948937902557763e-05
SRB,FJI,7.730092412436598e-08
SRB,FLK,2.005510974643451e-09
SRB,FRA,0.0014933425453799378
SRB,GAB,8.097286634093924e-06
SRB,GBR,0.0008423660652120171
SRB,GEO,1.8444497252771516e-05
SRB,GHA,5.219444983580862e-06
SRB,GIB,2.7010758444082977e-07
SRB,GIN,1.37918964499677e-06
SRB,GMB,1.2199771319861988e-07
SRB,GNB,1.3030145360725895e-08
SRB,GNQ,1.7619801877196485e-05
SRB,GRC,0.0007293303620880842
SRB,GRD,6.849892106915843e-08
SRB,GRL,1.9340063097676415e-07
SRB,GTM,2.632403685718757e-06
SRB,GUY,5.636762073004688e-07
SRB,HKG,0.00010222795932604914
SRB,HND,4.6035666540996834e-07
SRB,HRV,0.0017595490124643462
SRB,HTI,1.6418008381067765e-07
SRB,HUN,0.0017774207953174252
SRB,IDN,3.809092523412084e-05
SRB,IND,6.146533096813458e-05
SRB,IOT,3.6527166017605085e-07
SRB,IRL,4.442830257869549e-05
SRB,IRN,9.834369323832562e-05
SRB,IRQ,8.763363296083897e-05
SRB,ISL,6.318963978906585e-06
SRB,ISR,9.152968968723466e-05
SRB,ITA,0.006575872429916783
SRB,JAM,3.300520931354255e-07
SRB,JOR,3.692409624517546e-05
SRB,JPN,0.00016715675351030372
SRB,KAZ,7.368936661631148e-05
SRB,KEN,1.8780118126917678e-05
SRB,KGZ,1.4677733170123022e-05
SRB,KHM,9.839272612847427e-07
SRB,KIR,6.124376438604576e-09
SRB,KNA,9.651647698237308e-08
SRB,KOR,0.00022609582277638445
SRB,KWT,1.56640709643956e-05
SRB,LAO,1.6676517484371646e-07
SRB,LBN,4.486935984981524e-05
SRB,LBR,1.0084931407006913e-06
SRB,LBY,5.981168096575234e-05
SRB,LCA,5.041703230934795e-08
SRB,LKA,4.25757265734022e-06
SRB,LSO,5.070537181174009e-10
SRB,LTU,0.00011127507815710096
SRB,LUX,2.5493822920847596e-05
SRB,LVA,2.5776525549940557e-05
SRB,MAC,7.575102533934112e-07
SRB,MAR,3.285710313337434e-05
SRB,MDA,5.487391996304864e-05
SRB,MDG,3.5821912677155336e-07
SRB,MDV,1.1849101209086022e-07
SRB,MEX,4.670342158322791e-05
SRB,MHL,3.1115519971515737e-07
SRB,MKD,0.002142793419474843
SRB,MLI,1.9030000379711456e-06
SRB,MLT,1.3382079489991204e-05
SRB,MMR,1.0269509051022902e-05
SRB,MNE,0.00315112085804764
SRB,MNG,3.2715978731673347e-06
SRB,MNP,3.3101147835638706e-07
SRB,MOZ,1.377731550225268e-06
SRB,MRT,1.1101997287261226e-05
SRB,MSR,1.8000406993167726e-08
SRB,MUS,2.33463853401133e-06
SRB,MWI,1.4219640407667723e-07
SRB,MYS,8.69606964927067e-06
SRB,MYT,1.7397713105457663e-07
SRB,NAM,8.936269320305419e-07
SRB,NCL,5.22978880735459e-07
SRB,NER,6.251679716371126e-07
SRB,NGA,6.623401125068184e-05
SRB,NIC,3.8493500155221855e-07
SRB,NLD,0.0008529898685886171
SRB,NOR,9.32834467249741e-05
SRB,NPL,2.2606838662945473e-07
SRB,NZL,6.533310469221164e-06
SRB,OMN,3.994756120087652e-06
SRB,PAK,1.7292995160717503e-05
SRB,PAN,1.8424240835131024e-06
SRB,PCN,2.690184853420783e-07
SRB,PER,1.0006155944985041e-05
SRB,PHL,4.7920128260776515e-06
SRB,PNG,5.7538488260817716e-08
SRB,POL,0.0011029454978575103
SRB,PRK,3.4035413231184874e-08
SRB,PRT,0.00010487554233332339
SRB,PRY,1.24015447038892e-06
SRB,PSE,3.5017032020294283e-06
SRB,PYF,7.382381758564475e-07
SRB,QAT,1.4135198305013975e-05
SRB,ROU,0.0028753443756341594
SRB,RUS,0.0030316801585602367
SRB,RWA,2.873932039307399e-06
SRB,SAU,5.7672163765907464e-05
SRB,SDN,3.4224357591549434e-06
SRB,SEN,2.6685538408996824e-06
SRB,SGP,4.9210552980973435e-05
SRB,SHN,7.018531614657873e-08
SRB,SLE,5.722777280579025e-07
SRB,SLV,2.9665291297947663e-07
SRB,SMR,4.2076692376528054e-07
SRB,SOM,2.191231696848605e-06
SRB,SSD,9.481399997732593e-09
SRB,STP,3.4675663149882366e-07
SRB,SUR,2.2923471546580965e-06
SRB,SVK,0.0009906888290389067
SRB,SVN,0.0018683771111828679
SRB,SWE,0.0004087702151826021
SRB,SWZ,1.3304257087146973e-07
SRB,SXM,3.5452609453408154e-07
SRB,SYC,1.8796342584569778e-06
SRB,SYR,2.3709101550456252e-05
SRB,TCA,1.0707820411833343e-07
SRB,TCD,8.537639958248295e-07
SRB,TGO,2.394347243233756e-07
SRB,THA,2.796687728154925e-05
SRB,TJK,8.560261239112912e-06
SRB,TKL,4.703490832984547e-09
SRB,TKM,3.0952929348933e-06
SRB,TLS,2.449372177144728e-08
SRB,TON,3.58570226334365e-08
SRB,TTO,3.3003442872671523e-06
SRB,TUN,7.276543578279022e-05
SRB,TUR,0.0008860959136550169
SRB,TUV,5.694894371393196e-09
SRB,TWN,2.0914649046268865e-05
SRB,TZA,2.4772957010811127e-06
SRB,UGA,6.648170245120261e-06
SRB,UKR,0.000568450346838448
SRB,URY,3.5025764822327585e-06
SRB,USA,0.0008902889111293634
SRB,UZB,1.3327220566204935e-05
SRB,VCT,2.4948831723326058e-08
SRB,VEN,5.968622293827213e-07
SRB,VGB,1.3965743258846857e-06
SRB,VNM,2.0119784322047615e-05
SRB,VUT,1.1628179669960992e-08
SRB,YEM,1.7693177847784236e-06
SRB,ZAF,2.684154193627094e-05
SRB,ZMB,1.1969900360694374e-07
SRB,ZWE,6.923064427143882e-07
SSD,ARE,0.00023321796135838217
SSD,ARG,4.779170492405054e-08
SSD,AUS,7.3505130539825e-08
SSD,AUT,1.1263782109851245e-07
SSD,AZE,1.3592066831923161e-08
SSD,BEL,2.8527447618560333e-08
SSD,BGR,3.158490585914884e-08
SSD,BLR,9.724457837238121e-08
SSD,BOL,1.8795043417083058e-08
SSD,BRA,4.9375932461253164e-08
SSD,BRB,1.2739409335785445e-10
SSD,BRN,1.101391310099787e-08
SSD,BWA,6.164991189160248e-08
SSD,CAN,3.165247698363144e-08
SSD,CHE,2.194407404557038e-07
SSD,CHN,0.006781738296866033
SSD,CRI,7.849759153903019e-07
SSD,CZE,1.2217676917059607e-07
SSD,DEU,1.6839922482337097e-07
SSD,DNK,8.894630371692257e-09
SSD,DZA,2.4801679964216526e-05
SSD,ECU,2.4652649056230345e-08
SSD,EGY,1.5230039540590918e-06
SSD,ESP,1.2192765065169862e-06
SSD,EST,1.1730347210178676e-10
SSD,ETH,3.634274414755473e-07
SSD,FIN,2.6730055707323278e-09
SSD,FRA,2.434928173575328e-07
SSD,GBR,1.36916936978603e-07
SSD,HKG,1.0276399053349311e-07
SSD,HRV,8.873440067054515e-09
SSD,IDN,5.707759913494682e-08
SSD,IND,0.00014703717024388464
SSD,IRL,1.311023966694593e-07
SSD,ISR,9.175780306439442e-08
SSD,ITA,9.199654590198532e-05
SSD,JOR,7.709543664911673e-07
SSD,JPN,0.00018165207776318419
SSD,KAZ,5.13486489168144e-09
SSD,KEN,6.750486874267006e-07
SSD,KOR,2.953162209949619e-08
SSD,LUX,1.0141074362348018e-09
SSD,LVA,1.486953948294133e-08
SSD,MLT,3.169085738233755e-09
SSD,MOZ,5.36761768422921e-07
SSD,NCL,8.816680322489133e-10
SSD,NLD,3.344170630303099e-07
SSD,NOR,2.322381708637116e-08
